order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
8460028,1,0,0,1.0,00:08:46,04:08:46,240,240,1394dce6e0b24fc8ad3d0a807e490829,e5dc8bf4da6a4112b4dfca025d6a8948
9120029,0,0,1,0.25,00:09:12,04:09:12,60,60,856895eda4fa41159b4aed0b71355cae,6fbe6d91a5f04b359e02bde29d349128
10000030,0,0,3,0.75,00:10:00,04:10:00,180,180,66b7f2fbd6a042c1bbd1b567d68daa56,85a5e0d0db8746a8bb82de9c72fb4cfe
10110031,0,0,1,0.25,00:10:11,04:10:11,60,60,c174cfe9fcbf4f1b82095941a49f7bd9,2a1bdb363ea14379b771f76e428aad9c
10370032,0,0,1,0.25,00:10:37,04:10:37,60,60,681162833e354d329df2b7aff119f015,77ec676ff9e348298044721c0fc2b690
10530033,0,0,1,0.25,00:10:53,04:10:53,60,60,ce433928b8724d77bbe97ccb1e3312a5,e7d9bdb12a9e4bf5a70373616d423349
11010034,0,0,1,0.25,00:11:01,04:11:01,60,60,fc583f43dd594e1fbc333052a2e5fb30,434ba7a94f63491a8cc6d6b913f54218
13120035,1,0,0,1.0,00:13:12,04:13:12,240,240,9e692abf321146bebb9917f3ada777d4,8dcef54acc6d4c0592a222a730300f1c
15300036,0,0,1,0.25,00:15:30,04:15:30,60,60,e040ed28e94445fc85bc071963535830,390904f3744145508d8c9f8361a23e72
15470037,0,2,0,1.0,00:15:47,04:15:47,240,240,a1beabe727d34dba968e1a00f69d76ed,f5264a9b32c94706a8bc981ab961952a
15510038,0,0,1,0.25,00:15:51,04:15:51,60,60,fee0072df94c405497ce1741925cd341,cdcbb2960996475fb11a199d4226fc15
16340039,0,0,1,0.25,00:16:34,04:16:34,60,60,5eb5c6872aa04a0c8175969801d56658,0ca31f8c354b4ab78899ad6dfbd632fa
16480040,0,0,1,0.25,00:16:48,04:16:48,60,60,5934c25a3ab2421c9533dcfcb439ba76,7d1aa3474be842a9974684f4a1172ffe
16590041,0,1,0,0.5,00:16:59,04:16:59,120,120,4780dc7fb51f4f5da3dea9e56c125fe6,681162833e354d329df2b7aff119f015
17090042,0,0,1,0.25,00:17:09,04:17:09,60,60,b854aac6ac2345789fbb3d155321216a,99f05d5e71104b04838cff91b231a002
17300043,0,1,0,0.5,00:17:30,04:17:30,120,120,856895eda4fa41159b4aed0b71355cae,fa91b55160e245edb77a213135cccd27
17300044,0,1,0,0.5,00:17:30,04:17:30,120,120,449b516ba21b4270ac1ea1b13a89514c,9b02d5056bcf48abba07259bb3ca9396
17370045,1,0,0,1.0,00:17:37,04:17:37,240,240,707d2dad46ab496e97305cc2e3ae8cf2,a6fefc4ac6f541cbbc7af963c13350f6
17390046,0,0,1,0.25,00:17:39,04:17:39,60,60,449b516ba21b4270ac1ea1b13a89514c,9b8851cf57f944c6b168ec887558ffaa
18150047,0,0,1,0.25,00:18:15,04:18:15,60,60,856895eda4fa41159b4aed0b71355cae,bdb72ae965bb4229a3b93402b5cd3d78
18200048,1,0,0,1.0,00:18:20,04:18:20,240,240,af35b43e04df49b9b469a0018730faeb,e2d5093fbe36431f8986ddb0e1c586be
20260049,0,0,3,0.75,00:20:26,04:20:26,180,180,187a4c8fb27e4e5b9ef800a4ad5d4301,e15ed46435514dda8bd6a420ab3e5d0b
20420050,0,1,0,0.5,00:20:42,04:20:42,120,120,b4258aba02fe457889bff20abcd3c10e,85a5e0d0db8746a8bb82de9c72fb4cfe
20420051,0,1,0,0.5,00:20:42,04:20:42,120,120,b8f0e72c209a459991fd3cb61c72b333,6c9f8a62eff74e589c081de647f8eb3e
21250052,0,1,0,0.5,00:21:25,04:21:25,120,120,66b7f2fbd6a042c1bbd1b567d68daa56,a6fefc4ac6f541cbbc7af963c13350f6
22140053,0,0,1,0.25,00:22:14,04:22:14,60,60,53827e104d8e49409192d379460e0a98,80cc1546ba7645e3964fd017e4af3299
23130054,0,0,1,0.25,00:23:13,04:23:13,60,60,24b6bf044ee8473db7030d008fb422b5,8854c92271174c4bbd3ee95fbdd973c7
24370055,0,0,1,0.25,00:24:37,04:24:37,60,60,468daf338af44b9382df90826f18994c,ef7a2e12c20043a9aba7fecf660b2616
24380056,0,0,1,0.25,00:24:38,04:24:38,60,60,6c9f8a62eff74e589c081de647f8eb3e,a6d6e6a52a0044e99991fc8fb0248027
24420057,0,0,1,0.25,00:24:42,04:24:42,60,60,84837bc48a2846cda5895e07912c6a91,8dcef54acc6d4c0592a222a730300f1c
25030058,0,1,0,0.5,00:25:03,04:25:03,120,120,c1e1e4250f63479ca9261967f84b6719,af35b43e04df49b9b469a0018730faeb
25220059,0,0,3,0.75,00:25:22,04:25:22,180,180,206128e3ee9a458d9cfd053cedc0fad6,5920212e6b0b46b198b9677bfe74f35d
25460060,16,0,0,16.0,00:25:46,04:25:46,3840,3840,61a68b6b728b4413ba6a0f695091579c,5920212e6b0b46b198b9677bfe74f35d
26070061,0,0,2,0.5,00:26:07,04:26:07,120,120,707d2dad46ab496e97305cc2e3ae8cf2,becb4f85393540b287e7329758b8d832
26140062,1,0,0,1.0,00:26:14,04:26:14,240,240,61a68b6b728b4413ba6a0f695091579c,b36cdc41430843efbf674ab80369d77b
26560063,0,0,1,0.25,00:26:56,04:26:56,60,60,ee187c7680604a9fa1f3d3837610c11a,1053bf90a2c645c3a596b31bbc84f535
26560064,0,1,0,0.5,00:26:56,04:26:56,120,120,7d511f7ba322430687691bf9cfcc96b4,f99babdb60984c91ab485b8590630839
27170065,1,0,2,1.5,00:27:17,04:27:17,360,360,80cc1546ba7645e3964fd017e4af3299,433901c139d54522a8f3790b07a335e5
27170066,0,0,3,0.75,00:27:17,04:27:17,180,180,8c0126415c904d388bfdecbb4bf23c2e,081dc54492414061ae6c6e47bf7b8db5
28300067,1,0,0,1.0,00:28:30,04:28:30,240,240,004d1201e9e84cfbacfa68dc759c61f1,53827e104d8e49409192d379460e0a98
29430068,0,0,1,0.25,00:29:43,04:29:43,60,60,7d511f7ba322430687691bf9cfcc96b4,e3495e0ede9a4ff3a63b4501c17d1fcd
31100069,0,0,1,0.25,00:31:10,04:31:10,60,60,9b8851cf57f944c6b168ec887558ffaa,14174a048a0147be86981428ec8df189
31230070,0,0,1,0.25,00:31:23,04:31:23,60,60,66b7f2fbd6a042c1bbd1b567d68daa56,13b35cedb9274b359a8a666d67ef5538
32220071,22,4,0,24.0,00:32:22,04:32:22,5760,5760,5eb5c6872aa04a0c8175969801d56658,ffaae12a3c054da585696a96e880cf64
32240072,6,0,0,6.0,00:32:24,04:32:24,1440,1440,00e5630fbb3c4ff4b753ac1e1c15d561,852c1621c9c44d029b33d71c1274caeb
33190073,0,1,0,0.5,00:33:19,04:33:19,120,120,a678f7137f7e4debbc6bc4679cd2c1b4,0c589202a6584664939d46842080d019
33560074,0,1,0,0.5,00:33:56,04:33:56,120,120,af35b43e04df49b9b469a0018730faeb,e5dc8bf4da6a4112b4dfca025d6a8948
33560075,1,0,2,1.5,00:33:56,04:33:56,360,360,2a1bdb363ea14379b771f76e428aad9c,85a5e0d0db8746a8bb82de9c72fb4cfe
33560076,0,0,3,0.75,00:33:56,04:33:56,180,180,b854aac6ac2345789fbb3d155321216a,32ab2049f3fb437881ff3912470d7840
34080077,1,0,0,1.0,00:34:08,04:34:08,240,240,ef3171964da04ea7ac2e547f2441eff0,b4258aba02fe457889bff20abcd3c10e
34340078,0,0,1,0.25,00:34:34,04:34:34,60,60,af35b43e04df49b9b469a0018730faeb,c174cfe9fcbf4f1b82095941a49f7bd9
34360079,0,0,1,0.25,00:34:36,04:34:36,60,60,d3118417a6aa44c488d1758be16ad2dd,74e91fb64c7346269d555cec8a2cfb73
35300080,0,1,0,0.5,00:35:30,04:35:30,120,120,ee187c7680604a9fa1f3d3837610c11a,9b02d5056bcf48abba07259bb3ca9396
35560081,0,0,2,0.5,00:35:56,04:35:56,120,120,8854c92271174c4bbd3ee95fbdd973c7,6ba3750e4eda425fae9db0cd825c39cd
36220082,0,0,2,0.5,00:36:22,04:36:22,120,120,e7d9bdb12a9e4bf5a70373616d423349,9b40bfd6ca1c432498685540652a5a8b
36410083,0,0,1,0.25,00:36:41,04:36:41,60,60,f5118fa189b742a897beec2f77de9b27,becb4f85393540b287e7329758b8d832
37230084,0,0,1,0.25,00:37:23,04:37:23,60,60,00e5630fbb3c4ff4b753ac1e1c15d561,5920212e6b0b46b198b9677bfe74f35d
37510085,1,0,0,1.0,00:37:51,04:37:51,240,240,fee0072df94c405497ce1741925cd341,7ddb093d3d5d4b0397575e9f8b718386
38220086,1,0,0,1.0,00:38:22,04:38:22,240,240,187a4c8fb27e4e5b9ef800a4ad5d4301,004d1201e9e84cfbacfa68dc759c61f1
39020087,0,1,0,0.5,00:39:02,04:39:02,120,120,6ac617af0ea04e9bbbc3b206d86d73a6,cd837256e92d4dda8e4a738c049dbcd6
39060088,0,0,1,0.25,00:39:06,04:39:06,60,60,f6faef4b36e743328800b961aced4a2c,fc583f43dd594e1fbc333052a2e5fb30
39160089,1,0,0,1.0,00:39:16,04:39:16,240,240,3fbffad04fa44c75926557097f03a15c,ffd0ed8719f54294a452ed3e3b6a986c
39160090,0,0,1,0.25,00:39:16,04:39:16,60,60,7d1aa3474be842a9974684f4a1172ffe,13b35cedb9274b359a8a666d67ef5538
39460091,0,3,0,1.5,00:39:46,04:39:46,360,360,a6fefc4ac6f541cbbc7af963c13350f6,c0979c05f2c44e6fa7c5e42ae9aa977e
39560092,0,0,1,0.25,00:39:56,04:39:56,60,60,d48e48b0b026419990c5ed5080c5da9d,a6d6e6a52a0044e99991fc8fb0248027
40030093,0,0,1,0.25,00:40:03,04:40:03,60,60,53827e104d8e49409192d379460e0a98,f7d977891ba84a7491024709803f38cc
40100094,0,0,1,0.25,00:40:10,04:40:10,60,60,8854c92271174c4bbd3ee95fbdd973c7,3dae461cb13a4ca7bc113b9b1842283a
41270095,3,1,0,3.5,00:41:27,04:41:27,840,840,4e6e1dec486340a0b4fbc7e1eeed99ab,2445d4bd004c457d95957d6ecf77f759
41510096,1,0,0,1.0,00:41:51,04:41:51,240,240,b854aac6ac2345789fbb3d155321216a,dd538f8238a5430b8135b89b8afe2511
41510097,1,0,0,1.0,00:41:51,04:41:51,240,240,62cbdc8fbbc5452da72e83705b4e19af,effccdca39e848faae86cc17c34e722b
42020098,0,0,1,0.25,00:42:02,04:42:02,60,60,fa91b55160e245edb77a213135cccd27,ffaae12a3c054da585696a96e880cf64
43290099,0,0,1,0.25,00:43:29,04:43:29,60,60,99f05d5e71104b04838cff91b231a002,be79e1dcfff84bca9677a61c7fd5b5a6
44120100,0,0,1,0.25,00:44:12,04:44:12,60,60,74e91fb64c7346269d555cec8a2cfb73,b36cdc41430843efbf674ab80369d77b
45430101,0,0,1,0.25,00:45:43,04:45:43,60,60,212c60c932ca4e4c8cf922cb2ec2fadd,7fe14b93f0f04ee7a994ef5b2c1fdb72
46160102,2,1,0,2.5,00:46:16,04:46:16,600,600,8854c92271174c4bbd3ee95fbdd973c7,fa366fc87a124d32926daa5bb093129f
46250103,0,0,1,0.25,00:46:25,04:46:25,60,60,7fe14b93f0f04ee7a994ef5b2c1fdb72,5e2e9efa5ade4984bb18af66028bc0c8
46490104,1,0,0,1.0,00:46:49,04:46:49,240,240,7fe14b93f0f04ee7a994ef5b2c1fdb72,4291ef6305424140bbfaffff64fe7547
46490105,0,1,0,0.5,00:46:49,04:46:49,120,120,9316c24ab8b9471fa75f9da67d0b7db2,43a4215be06543c1985c1e9460dec52d
46490106,0,1,0,0.5,00:46:49,04:46:49,120,120,e2d5093fbe36431f8986ddb0e1c586be,7b84670cf4164cccba22ebb17a2c290a
47010107,1,1,0,1.5,00:47:01,04:47:01,360,360,4cf497e776dd408f82c60b6475397a9d,00e5630fbb3c4ff4b753ac1e1c15d561
47010108,1,0,0,1.0,00:47:01,04:47:01,240,240,206128e3ee9a458d9cfd053cedc0fad6,c174cfe9fcbf4f1b82095941a49f7bd9
47010109,0,1,0,0.5,00:47:01,04:47:01,120,120,7d1aa3474be842a9974684f4a1172ffe,4e6e1dec486340a0b4fbc7e1eeed99ab
47520110,0,0,1,0.25,00:47:52,04:47:52,60,60,ffd0ed8719f54294a452ed3e3b6a986c,f5264a9b32c94706a8bc981ab961952a
50390111,2,0,0,2.0,00:50:39,04:50:39,480,480,76d691d6054f42d48f27e16806928020,b8f0e72c209a459991fd3cb61c72b333
50390112,1,2,0,2.0,00:50:39,04:50:39,480,480,6ac617af0ea04e9bbbc3b206d86d73a6,2445d4bd004c457d95957d6ecf77f759
52500113,1,4,0,3.0,00:52:50,04:52:50,720,720,7b84670cf4164cccba22ebb17a2c290a,9829a9e1f6874f28b33b57a7a42bb49f
55350114,0,0,1,0.25,00:55:35,04:55:35,60,60,13b35cedb9274b359a8a666d67ef5538,cdcbb2960996475fb11a199d4226fc15
56140115,1,0,0,1.0,00:56:14,04:56:14,240,240,468daf338af44b9382df90826f18994c,a6d6e6a52a0044e99991fc8fb0248027
58420116,0,1,0,0.5,00:58:42,04:58:42,120,120,212c60c932ca4e4c8cf922cb2ec2fadd,aa61dc034d9240e9950b027ba204f5f0
59410117,0,0,3,0.75,00:59:41,04:59:41,180,180,9c615d0af79a4cbfa86dc0bbf46a7870,5934c25a3ab2421c9533dcfcb439ba76
100470118,2,0,0,2.0,01:00:47,05:00:47,480,480,b6dd694ae05541dba369a2a759d2c2b9,a6d6e6a52a0044e99991fc8fb0248027
101100119,0,0,3,0.75,01:01:10,05:01:10,180,180,9e692abf321146bebb9917f3ada777d4,f5264a9b32c94706a8bc981ab961952a
106040120,2,0,0,2.0,01:06:04,05:06:04,480,480,a6fefc4ac6f541cbbc7af963c13350f6,b6dd694ae05541dba369a2a759d2c2b9
108010121,0,0,1,0.25,01:08:01,05:08:01,60,60,ee187c7680604a9fa1f3d3837610c11a,1c3da1b869444169a773701e1430ded0
209340122,1,0,0,1.0,02:09:34,06:09:34,240,240,effccdca39e848faae86cc17c34e722b,d48e48b0b026419990c5ed5080c5da9d
209340123,0,0,1,0.25,02:09:34,06:09:34,60,60,9b8851cf57f944c6b168ec887558ffaa,c4e793f5dc5a4026b54f5b9925de1196
212470124,1,0,0,1.0,02:12:47,06:12:47,240,240,468daf338af44b9382df90826f18994c,0c589202a6584664939d46842080d019
214510125,1,0,0,1.0,02:14:51,06:14:51,240,240,e2327ef4f46a40908e2b8ad97e855333,7ddb093d3d5d4b0397575e9f8b718386
218420126,0,1,0,0.5,02:18:42,06:18:42,120,120,b6dd694ae05541dba369a2a759d2c2b9,852c1621c9c44d029b33d71c1274caeb
219120127,2,0,0,2.0,02:19:12,06:19:12,480,480,ee187c7680604a9fa1f3d3837610c11a,7b4a71ce5d744da09cf5f4c744924812
222010128,0,0,1,0.25,02:22:01,06:22:01,60,60,797fe83c0ac14a3c8724aa4d9ce0049a,8c0126415c904d388bfdecbb4bf23c2e
225180129,0,1,0,0.5,02:25:18,06:25:18,120,120,1394dce6e0b24fc8ad3d0a807e490829,24e7da27483f42109e5fd5db774a8168
227110130,4,0,0,4.0,02:27:11,06:27:11,960,960,5fda6fea62824ea1a9f8d94a2f2d997d,5c8900293133480d893ceee1ac8fd352
227150131,1,0,0,1.0,02:27:15,06:27:15,240,240,4291ef6305424140bbfaffff64fe7547,187a4c8fb27e4e5b9ef800a4ad5d4301
227150132,0,1,0,0.5,02:27:15,06:27:15,120,120,b36cdc41430843efbf674ab80369d77b,80cc1546ba7645e3964fd017e4af3299
229320133,0,0,1,0.25,02:29:32,06:29:32,60,60,80cc1546ba7645e3964fd017e4af3299,a1beabe727d34dba968e1a00f69d76ed
234560134,0,1,0,0.5,02:34:56,06:34:56,120,120,f5264a9b32c94706a8bc981ab961952a,6fbe6d91a5f04b359e02bde29d349128
235260135,0,0,1,0.25,02:35:26,06:35:26,60,60,bdb72ae965bb4229a3b93402b5cd3d78,5fda6fea62824ea1a9f8d94a2f2d997d
235310136,5,4,0,7.0,02:35:31,06:35:31,1680,1680,7d1aa3474be842a9974684f4a1172ffe,0c589202a6584664939d46842080d019
235420137,0,5,0,2.5,02:35:42,06:35:42,600,600,24b6bf044ee8473db7030d008fb422b5,77e3d5c3f5ca4e0dabde094ba94ea49b
237520138,0,1,0,0.5,02:37:52,06:37:52,120,120,24e7da27483f42109e5fd5db774a8168,e15ed46435514dda8bd6a420ab3e5d0b
237540139,0,1,0,0.5,02:37:54,06:37:54,120,120,d1f8de642d734931be957336196d996d,d9f1aced3d1b4379b43a7aed2488134d
237570140,0,1,0,0.5,02:37:57,06:37:57,120,120,8479328003a8427ca68b7600f0ac7045,c1e1e4250f63479ca9261967f84b6719
238480141,2,1,0,2.5,02:38:48,06:38:48,600,600,9316c24ab8b9471fa75f9da67d0b7db2,e318c5d80f6e46d98e904579e76bafe7
242150142,1,0,0,1.0,02:42:15,06:42:15,240,240,99f05d5e71104b04838cff91b231a002,1654624e52e84a93b56d016abb6f9042
243350143,1,0,0,1.0,02:43:35,06:43:35,240,240,0c589202a6584664939d46842080d019,e5dc8bf4da6a4112b4dfca025d6a8948
245020144,1,0,0,1.0,02:45:02,06:45:02,240,240,7fe14b93f0f04ee7a994ef5b2c1fdb72,9b8851cf57f944c6b168ec887558ffaa
246100145,0,1,0,0.5,02:46:10,06:46:10,120,120,13f358cee72045fc8e52fc834957788a,bdb72ae965bb4229a3b93402b5cd3d78
246100146,0,1,0,0.5,02:46:10,06:46:10,120,120,433544a316b84100a11a703f1b99494a,680ee12255ad415ab7838647f138778e
246210147,1,0,0,1.0,02:46:21,06:46:21,240,240,84837bc48a2846cda5895e07912c6a91,7d511f7ba322430687691bf9cfcc96b4
247250148,1,0,0,1.0,02:47:25,06:47:25,240,240,8854c92271174c4bbd3ee95fbdd973c7,6e4801bd12654045a5f3d63e2951594c
247500149,0,1,0,0.5,02:47:50,06:47:50,120,120,5920212e6b0b46b198b9677bfe74f35d,3fbffad04fa44c75926557097f03a15c
248330150,1,0,0,1.0,02:48:33,06:48:33,240,240,390904f3744145508d8c9f8361a23e72,5e2e9efa5ade4984bb18af66028bc0c8
248330151,1,0,0,1.0,02:48:33,06:48:33,240,240,ef7a2e12c20043a9aba7fecf660b2616,a6d6e6a52a0044e99991fc8fb0248027
248330152,0,1,0,0.5,02:48:33,06:48:33,120,120,6ac617af0ea04e9bbbc3b206d86d73a6,24e7da27483f42109e5fd5db774a8168
254090153,1,0,0,1.0,02:54:09,06:54:09,240,240,9b02d5056bcf48abba07259bb3ca9396,62cbdc8fbbc5452da72e83705b4e19af
255020154,0,0,1,0.25,02:55:02,06:55:02,60,60,5fda6fea62824ea1a9f8d94a2f2d997d,ef7a2e12c20043a9aba7fecf660b2616
257370155,1,0,0,1.0,02:57:37,06:57:37,240,240,468daf338af44b9382df90826f18994c,7b4a71ce5d744da09cf5f4c744924812
258550156,0,1,0,0.5,02:58:55,06:58:55,120,120,187a4c8fb27e4e5b9ef800a4ad5d4301,1821ddf96fe14083ba213868cd82b840
300270157,0,1,0,0.5,03:00:27,07:00:27,120,120,74e91fb64c7346269d555cec8a2cfb73,6999d8c076aa42f3b42c6c96dc2ccc4c
301090158,6,0,0,6.0,03:01:09,07:01:09,1440,1440,6380b13f12984a08a4994fb4c126215b,6fbe6d91a5f04b359e02bde29d349128
301180159,15,0,0,15.0,03:01:18,07:01:18,3600,3600,a1706ab3350d477cb63e047c4f4ad819,f5264a9b32c94706a8bc981ab961952a
303270160,0,3,0,1.5,03:03:27,07:03:27,360,360,e3495e0ede9a4ff3a63b4501c17d1fcd,081dc54492414061ae6c6e47bf7b8db5
304140161,0,0,1,0.25,03:04:14,07:04:14,60,60,5c8900293133480d893ceee1ac8fd352,66b7f2fbd6a042c1bbd1b567d68daa56
304490162,0,2,0,1.0,03:04:49,07:04:49,240,240,4291ef6305424140bbfaffff64fe7547,fee0072df94c405497ce1741925cd341
304560163,1,0,0,1.0,03:04:56,07:04:56,240,240,1c3da1b869444169a773701e1430ded0,ee187c7680604a9fa1f3d3837610c11a
307320164,1,0,0,1.0,03:07:32,07:07:32,240,240,0c589202a6584664939d46842080d019,f99babdb60984c91ab485b8590630839
308350165,1,0,0,1.0,03:08:35,07:08:35,240,240,85a5e0d0db8746a8bb82de9c72fb4cfe,449b516ba21b4270ac1ea1b13a89514c
309240166,0,1,0,0.5,03:09:24,07:09:24,120,120,cdcbb2960996475fb11a199d4226fc15,ef3171964da04ea7ac2e547f2441eff0
312320167,2,0,0,2.0,03:12:32,07:12:32,480,480,468daf338af44b9382df90826f18994c,f5264a9b32c94706a8bc981ab961952a
313350168,0,0,1,0.25,03:13:35,07:13:35,60,60,7ddb093d3d5d4b0397575e9f8b718386,99f05d5e71104b04838cff91b231a002
313400169,0,0,1,0.25,03:13:40,07:13:40,60,60,0ca31f8c354b4ab78899ad6dfbd632fa,7d1aa3474be842a9974684f4a1172ffe
313560170,1,0,1,1.25,03:13:56,07:13:56,300,300,4291ef6305424140bbfaffff64fe7547,8dcef54acc6d4c0592a222a730300f1c
315180171,0,0,1,0.25,03:15:18,07:15:18,60,60,9c615d0af79a4cbfa86dc0bbf46a7870,e2d5093fbe36431f8986ddb0e1c586be
315180172,0,1,0,0.5,03:15:18,07:15:18,120,120,20d9d5fd8824497a811a65a57f64f359,e47399648fa842b2b8f80094343d8091
315580173,0,0,1,0.25,03:15:58,07:15:58,60,60,ba2f9926cafc49468d76077a3e86aa4f,e5dc8bf4da6a4112b4dfca025d6a8948
316170174,7,0,0,7.0,03:16:17,07:16:17,1680,1680,9b02d5056bcf48abba07259bb3ca9396,5ec55e3f537d448d95144cec1cc37f54
316380175,0,1,0,0.5,03:16:38,07:16:38,120,120,5934c25a3ab2421c9533dcfcb439ba76,2a1bdb363ea14379b771f76e428aad9c
316520176,0,0,1,0.25,03:16:52,07:16:52,60,60,9e692abf321146bebb9917f3ada777d4,ef3171964da04ea7ac2e547f2441eff0
316520177,0,0,1,0.25,03:16:52,07:16:52,60,60,004d1201e9e84cfbacfa68dc759c61f1,e15ed46435514dda8bd6a420ab3e5d0b
318150178,0,0,1,0.25,03:18:15,07:18:15,60,60,7fb0acc4e2634440ba26a7ebc0040dc2,1654624e52e84a93b56d016abb6f9042
318410179,2,1,0,2.5,03:18:41,07:18:41,600,600,c1e1e4250f63479ca9261967f84b6719,fc583f43dd594e1fbc333052a2e5fb30
318410180,0,1,0,0.5,03:18:41,07:18:41,120,120,af35b43e04df49b9b469a0018730faeb,773b0458659248f1938a61ddaeef55ef
318430181,1,0,0,1.0,03:18:43,07:18:43,240,240,5fda6fea62824ea1a9f8d94a2f2d997d,f7d977891ba84a7491024709803f38cc
318480182,0,1,0,0.5,03:18:48,07:18:48,120,120,f6faef4b36e743328800b961aced4a2c,66b7f2fbd6a042c1bbd1b567d68daa56
320140183,0,2,0,1.0,03:20:14,07:20:14,240,240,fc583f43dd594e1fbc333052a2e5fb30,1e93ab7137b643aab3f9b31fdb1c35a8
320240184,1,0,0,1.0,03:20:24,07:20:24,240,240,c5819bc71f70420e8a28ac7c158dc22f,aa61dc034d9240e9950b027ba204f5f0
320520185,2,0,0,2.0,03:20:52,07:20:52,480,480,433544a316b84100a11a703f1b99494a,206128e3ee9a458d9cfd053cedc0fad6
320540186,0,0,1,0.25,03:20:54,07:20:54,60,60,6999d8c076aa42f3b42c6c96dc2ccc4c,f7ee272fbbba4f918bcd4f36ea053908
322300187,0,0,1,0.25,03:22:30,07:22:30,60,60,c0979c05f2c44e6fa7c5e42ae9aa977e,449b516ba21b4270ac1ea1b13a89514c
322330188,0,0,1,0.25,03:22:33,07:22:33,60,60,d3118417a6aa44c488d1758be16ad2dd,a678f7137f7e4debbc6bc4679cd2c1b4
